Cas17927	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc
2	0.70085	-0.55845	0.614202	0.940352	693.772	4797.4	339.899	0.43353	1.12163	312.004	4652.9	1	1	-1	6272	0	0
2	0.64501	-0.52324	0.583739	0.872843	664.859	4920.7	351.645	0.35554	1.03074	328.91	4756.25	1	1	-1	6273	0	0
2	0.69844	-0.51449	0.570001	0.932291	397.305	1803.43	275.387	0.33644	1.0328	334.118	1877.06	1	1	-1	6274	0	0
2	-0.62315	-0.29256	0.466817	-0.591323	215.137	1709.73	364.386	0.4683	1.04509	333.957	1593.08	1	1	-1	6477	0	0
2	-0.36235	0.98404	-0.847078	-0.450812	650.257	3065.94	280.669	0.19436	1.03422	335.576	3123.61	1	1	-1	6645	0	0
2	-0.32335	1.00186	-0.868658	-0.408806	710.247	3750.4	297.023	0.30585	1.05453	323.591	3795.22	1	1	-1	6647	0	0
2	-0.27226	0.96047	-0.831515	-0.345927	403.88	1930.17	282.571	0.34147	1.02531	354.716	2025.09	1	1	-1	6648	0	0
2	0.5161	1.3877	-1.33546	0.495068	823.241	5449.48	332.56	0.36416	1.08141	320.979	5366.53	1	1	-1	6662	0	0
2	0.59886	1.26705	-1.22112	0.603427	867.048	5236.06	317.641	0.29773	1.05267	324.294	5180.64	1	1	-1	6663	0	0
2	-1.03853	0.2103	-0.00326713	-1.12273	183.734	1466.56	365.183	0.39444	1.18111	330.536	1479.61	1	1	-1	6703	0	0
2	-0.91765	-0.62851	0.833274	-0.884094	213.527	1626.97	356.795	0.33448	1.11415	338.146	1628.34	1	1	-1	6868	0	0
2	0.92397	0.66046	-0.637945	1.04519	427.324	2768.52	329.003	0.44856	1.21985	320.014	2734.65	1	1	-1	7190	0	0
2	0.6397	-0.43933	0.499434	0.856651	867.95	5198.81	316.344	0.44082	1.16072	347.532	5119.7	1	1	-1	7212	0	0
2	-0.71361	-0.99946	1.18943	-0.608026	194.68	5442.64	683.438	0.20786	1.38739	225.957	3105.07	1	1	-1	7213	0	0
2	-0.56059	-0.82405	0.998153	-0.456008	762.984	4632.66	318.503	0.35979	1.02681	315.407	4683.83	1	1	-1	7214	0	0
2	0.53456	-0.86963	0.943884	0.789774	545.418	3353.51	320.509	0.39318	1.20887	326.603	3361.93	1	1	-1	7377	0	0
2	0.65129	-0.88803	0.951783	0.924201	501.502	3740.83	353.023	0.55227	1.11351	307.482	3627.96	1	1	-1	7378	0	0
2	0.54558	-0.65957	0.730609	0.776774	577.659	3647.03	324.78	0.43482	1.14102	305.904	3611.4	1	1	-1	7379	0	0
2	0.66463	-0.75758	0.818741	0.923486	732.607	4624.14	324.74	0.38921	1.06909	347.573	4556.67	1	1	-1	7383	0	0
2	0.58296	-0.83728	0.90676	0.840662	892.361	4840.97	301.059	0.33601	1.03455	335.062	4832.46	1	1	-1	7384	0	0
2	0.50636	-0.64169	0.716134	0.73019	349.294	1528	270.347	0.36033	1.10664	359.08	1604.01	1	1	-1	7385	0	0
2	0.69594	-0.73871	0.796804	0.956656	529.063	3653.73	339.68	0.44831	1.13689	342.657	3564.57	1	1	-1	7387	0	0
2	0.85759	0.02117	0.0141377	1.04755	437.707	2820.32	328.105	0.33482	1.30563	354.294	2842.64	1	1	-1	7648	0	0
2	1.18376	0.02069	-0.0152586	1.417	985.367	5299.69	299.765	0.324	1.1139	400.311	5384.23	1	1	-1	7649	0	0
2	1.25087	-0.02751	0.0272988	1.49884	1119.16	7044.79	324.297	0.43101	1.04241	412.083	6995.93	1	1	-1	7650	0	0
2	1.16579	-0.09332	0.101594	1.41048	869.615	5379.86	321.497	0.34455	1.16414	306.993	5333.18	1	1	-1	7652	0	0
2	1.14226	-0.19078	0.202233	1.39565	300.938	1625.22	300.381	0.29376	1.09274	335.919	1649.02	1	1	-1	7653	0	0
2	-0.64543	0.88855	-0.724652	-0.759817	496.405	2212.2	272.866	0.29532	1.11407	316.415	2314.62	1	1	-1	7857	0	0
2	-0.53346	0.79798	-0.643389	-0.622026	595.878	3604.73	317.916	0.35061	1.01739	329.587	3601.31	1	1	-1	7858	0	0
2	-1.33726	0.38944	-0.15692	-1.48277	179.663	1258.09	342.045	0.40928	1.24754	306.51	1269.24	1	1	-1	8154	0	0
2	0.78731	-0.55682	0.604634	1.03807	779.946	5186.72	333.326	0.38035	1.11539	335.241	5033.98	1	1	-1	8558	0	0
2	0.66707	-0.57924	0.638305	0.904618	582.518	3314.89	308.344	0.3961	1.00891	358.692	3314.7	1	1	-1	8559	0	0
2	0.71355	-0.53464	0.588979	0.951846	876.318	5087.8	311.451	0.41352	1.02074	332.843	5091.91	1	1	-1	8560	0	0
2	0.66976	-0.54693	0.605409	0.903745	804.592	4711.37	312.781	0.40427	1.06097	307.741	4736.48	1	1	-1	8562	0	0
2	0.62663	-0.48607	0.547862	0.847518	667.068	4438.63	333.422	0.40905	1.02393	312.742	4418.44	1	1	-1	8563	0	0
2	0.6736	-0.57144	0.629826	0.911067	533.097	3289.21	321.068	0.54532	1.02348	325.126	3263.85	1	1	-1	8564	0	0
2	0.6664	-0.41398	0.471372	0.883815	755.56	4083.56	300.497	0.38571	1.00299	324.266	4125.36	1	1	-1	8565	0	0
2	0.72939	-0.48624	0.53862	0.963915	729.556	3765.52	293.656	0.43819	1.23284	326.833	3747.18	1	1	-1	8567	0	0
2	0.7762	-0.64606	0.695829	1.03631	580.222	3444.29	314.926	0.38496	1.13522	354.733	3489.68	1	1	-1	8568	0	0
2	0.64	-0.47777	0.53825	0.861653	814.342	4472.39	302.916	0.3105	1.10352	337.725	4477.88	1	1	-1	8569	0	0
2	0.83891	-0.53198	0.574806	1.09349	500.832	2703.87	300.333	0.3327	1.14154	361.512	2761.21	1	1	-1	8570	0	0
2	0.61253	-0.57805	0.6421	0.842707	675.398	4948.29	349.867	0.31622	1.07288	280.839	4780.02	1	1	-1	8572	0	0
2	0.68025	-0.58269	0.640584	0.919963	878.894	6141.53	341.685	0.37117	1.00144	314.817	5986.58	1	1	-1	8573	0	0
2	0.7282	-0.5927	0.646306	0.97548	628.822	4394.81	341.713	0.40668	1.16886	313.848	4283.8	1	1	-1	8574	0	0
2	0.77126	-0.61168	0.661541	1.02655	797.566	4423.4	304.404	0.38202	1.00679	335.531	4360.72	1	1	-1	8575	0	0
2	0.64006	-0.4975	0.558182	0.864115	818.373	5098.77	322.636	0.40648	1.03942	302.422	5014.45	1	1	-1	8577	0	0
2	0.72313	-0.47545	0.52829	0.955517	562.465	3076.94	302.32	0.39702	1.1161	339.791	3121.24	1	1	-1	8578	0	0
2	0.63884	-0.53273	0.593893	0.867006	594.534	3792.88	326.476	0.4239	1.16832	315.317	3776.07	1	1	-1	8579	0	0
2	0.63533	-0.44617	0.506747	0.852532	640.093	3724.76	311.805	0.43573	1.02526	323.886	3749.86	1	1	-1	8580	0	0
2	0.65743	-0.50334	0.562492	0.884494	717.878	4783.82	333.67	0.36432	1.13142	293.336	4634.59	1	1	-1	8582	0	0
2	0.7339	-0.44156	0.493057	0.963603	586.936	4399.39	353.88	0.3286	1.0968	308.07	4215.25	1	1	-1	8583	0	0
2	0.63292	-0.56329	0.625317	0.864009	564.286	3224.49	308.984	0.38369	1.00432	323.679	3247.03	1	1	-1	8584	0	0
2	0.59822	-0.70189	0.76855	0.841522	418.348	2298.12	302.951	0.37054	1.08398	318.307	2291.32	1	1	-1	8585	0	0
2	-0.04735	-1.18201	1.31285	0.168653	610.668	2784.56	276.014	0.2448	1.23747	394.661	2811.48	1	1	-1	8604	0	0
2	-0.77385	0.4242	-0.243661	-0.848929	331.939	2227.59	334.845	0.16298	1.40494	300.904	2296.4	1	1	-1	8920	0	0
2	0.06206	-1.03369	1.15295	0.274569	764.263	4592.35	316.848	0.27441	1.05607	317.6	4527	1	1	-1	8950	0	0
2	-0.32088	1.05533	-0.922916	-0.412495	266.681	1490.76	305.607	0.34642	1.31465	284.508	1514.29	1	1	-1	9197	0	0
2	-0.38121	0.90907	-0.769593	-0.463078	602.712	3784.25	323.885	0.36457	1.03572	315.8	3763	1	1	-1	9198	0	0
2	-0.29338	0.9256	-0.794343	-0.365615	322.275	1724.55	299.006	0.46713	1.07212	321.388	1758.3	1	1	-1	9199	0	0
2	-0.6215	0.8389	-0.676672	-0.726694	487.21	2203.98	274.917	0.19217	1.03501	320.136	2311.6	1	1	-1	9247	0	0
2	-0.70534	0.90787	-0.738686	-0.830008	440.3	2346.71	298.408	0.32647	1.03005	345.416	2417.61	1	1	-1	9248	0	0
2	-1.15327	0.65289	-0.439993	-1.30636	392.763	2766.43	343.044	0.39802	1.23337	313.025	2733.37	1	1	-1	9445	0	0
2	-1.17958	0.53659	-0.320061	-1.32205	647.223	4295.33	332.987	0.38349	1.03595	301.062	4253.44	1	1	-1	9447	0	0
2	-1.25499	0.55365	-0.330391	-1.40952	654.836	3331.84	291.562	0.31268	1.1839	338.217	3343.57	1	1	-1	9448	0	0
2	-0.87871	0.77828	-0.591852	-1.01063	488.862	2838.9	311.485	0.33219	1.07538	393.303	3068.42	1	1	-1	9449	0	0
2	-0.73921	0.89789	-0.725498	-0.867155	483.322	2471.54	292.295	0.34276	1.24303	393.636	3126.09	1	1	-1	9452	0	0
2	-1.27702	0.59586	-0.371027	-1.43959	320.351	1841.28	309.886	0.50507	1.08007	341.395	1822.12	1	1	-1	9455	0	0
2	-0.90312	-0.51314	0.715363	-0.881633	415.136	2668.69	327.725	0.49636	1.00592	342.947	2697.33	1	1	-1	9523	0	0
2	-0.93571	-0.56113	0.766841	-0.912721	408.976	2553.39	322.972	0.40314	1.08885	322.608	2534.79	1	1	-1	9524	0	0
2	-0.47999	-1.09143	1.26096	-0.332297	627.296	4356.99	340.653	0.46912	1.13532	353.076	4284.11	1	1	-1	9908	0	0
2	-0.53322	-0.98132	1.15457	-0.405935	515.164	3642.83	343.718	0.33776	1.03277	303.216	3590.6	1	1	-1	9912	0	0
2	-0.61034	-0.82338	1.00204	-0.512431	238.856	1247.95	295.451	0.31736	1.24678	309.264	1301.41	1	1	-1	9914	0	0
2	0.03694	-0.92259	1.04299	0.232644	271.867	1415.28	294.916	0.26348	1.01313	309.619	1499.52	1	1	-1	10075	0	0
2	0.61327	1.35118	-1.30745	0.609541	646.773	4046.64	323.316	0.42523	1.16858	332.504	3987.41	1	1	-1	10424	0	0
2	0.62486	1.33586	-1.29303	0.624526	643.212	3953.03	320.437	0.33382	1.0124	343.882	3886.96	1	1	-1	10649	0	0
2	0.34349	1.05893	-0.987419	0.339465	231.663	4561.71	573.576	0.37178	1.19865	247.119	3327.03	1	1	-1	10710	0	0
2	-0.6584	0.73659	-0.569908	-0.756073	508.315	2803.1	303.535	0.39778	1.11476	315.377	2814.58	1	1	-1	10807	0	0
2	0.85613	-0.77572	0.819528	1.14256	158.757	2025.61	461.707	0.48019	1.36208	328.474	1740.16	1	1	-1	10932	0	0
2	1.00176	0.58154	-0.565323	1.14286	197.768	1506.91	356.796	0.42576	1.07812	303.172	1479.71	1	1	-1	11207	0	0
2	1.13582	0.4541	-0.448827	1.31014	484.99	2198.92	275.229	0.36864	1.22098	332.674	2246.14	1	1	-1	11208	0	0
2	0.7531	-0.8473	0.901299	1.03457	524.028	3105.4	314.657	0.37704	1.07148	318.405	3133.88	1	1	-1	11282	0	0
2	-1.26939	0.3074	-0.080237	-1.39596	474.413	3263.92	339.037	0.41063	1.04007	318.423	3214.42	1	1	-1	11353	0	0
2	-0.92308	0.3188	-0.123484	-1.00515	170.999	1732.4	411.417	0.29346	1.01753	312.398	1672.05	1	1	-1	11354	0	0
2	-0.89311	-0.03663	0.232932	-0.928094	350.264	1461.77	264.057	0.50876	1.41584	348.44	1534.01	1	1	-1	11628	0	0
2	-0.74736	-0.08719	0.27067	-0.756901	380.874	1901.14	288.783	0.32125	1.08616	339.911	1951.23	1	1	-1	11629	0	0
2	-0.94197	-0.09427	0.295654	-0.976435	347.471	1565.37	274.35	0.30499	1.06927	335.343	1673.42	1	1	-1	11630	0	0
2	-0.9138	-0.0854	0.28411	-0.94561	431.37	2400.91	304.943	0.46209	1.17324	322.93	2422.75	1	1	-1	11632	0	0
2	-0.96376	0.08374	0.117771	-1.02271	260.915	1493.11	309.208	0.36766	1.20649	306.07	1549.26	1	1	-1	11633	0	0
2	-0.7151	0.48502	-0.310503	-0.789772	161.297	2240.64	481.757	0.27213	1.57171	299.178	1690.55	1	1	-1	11685	0	0
2	0.32247	1.47897	-1.40995	0.264712	412.909	1952.19	281.054	0.29829	1.06799	310.27	2034.24	1	1	-1	11689	0	0
2	0.52464	1.31178	-1.25952	0.513947	884.598	5207.55	313.617	0.42903	1.00724	338.994	5179.15	1	1	-1	11690	0	0
2	-0.98286	0.58208	-0.384051	-1.10478	607.114	3462.64	308.691	0.39181	1.15661	334.744	3473.4	1	1	-1	11887	0	0
2	-0.98424	0.50816	-0.309229	-1.09738	292.477	1667.36	308.621	0.45299	1.09135	355.578	1722.54	1	1	-1	11888	0	0
2	1.23433	-0.09227	0.0942538	1.48797	451.739	2579.06	308.846	0.31896	1.13762	326.406	2625.86	1	1	-1	12009	0	0
2	-0.77577	-0.76054	0.953689	-0.707401	610.902	4931.3	367.24	0.34892	1.14753	279.232	4822.2	1	1	-1	12135	0	0
2	-0.51399	0.9754	-0.824455	-0.621496	359.163	2395.87	333.842	0.36937	1.22528	295.401	2423.98	1	1	-1	12147	0	0
2	0.31441	-0.84736	0.941549	0.537754	601.305	3178.34	297.172	0.3885	1.01014	317.236	3244.11	1	1	-1	12222	0	0
2	0.26796	-0.95419	1.05375	0.498107	711.924	3717.41	295.365	0.28663	1.16019	335.887	3801.82	1	1	-1	12223	0	0
2	-0.55238	-0.46852	0.638141	-0.489834	228.49	2101.64	392.014	0.44093	1.21534	306.491	2092.72	1	1	-1	12465	0	0
2	0.11504	1.35814	-1.26884	0.0444539	424.468	2810.4	332.596	0.38606	1.19505	308.571	2795.72	1	1	-1	12504	0	0
2	-0.04961	1.34868	-1.2442	-0.140865	869.013	5883.11	336.315	0.35033	1.03491	325.186	5649.35	1	1	-1	12505	0	0
2	-0.04741	1.30425	-1.19951	-0.132984	570.669	3960.53	340.518	0.2918	1.14723	287.507	3839.32	1	1	-1	12507	0	0
2	-0.00331	1.24706	-1.14575	-0.0761041	331.488	2126.06	327.348	0.29187	1.05062	306.019	2096.52	1	1	-1	12508	0	0
2	-0.47044	0.85567	-0.707458	-0.557653	550.514	3437.79	323.006	0.25589	1.16259	308.693	3498.69	1	1	-1	12527	0	0
2	-0.65086	0.87776	-0.713251	-0.764658	523.343	2783.24	298.083	0.41009	1.1365	359.986	2854.35	1	1	-1	12528	0	0
2	1.13518	0.53024	-0.525708	1.30018	795.27	5081.42	326.731	0.35032	1.09493	320.487	4981.83	1	1	-1	12538	0	0
2	0.74651	0.59386	-0.554388	0.852293	989.322	6266.02	325.299	0.39994	1.00861	309.872	6183.19	1	1	-1	12638	0	0
2	-1.16646	0.38698	-0.170082	-1.28904	204.538	1580.41	359.297	0.59776	1.03893	313.533	1539.66	1	1	-1	12729	0	0
2	1.28139	-0.04944	0.0466634	1.53607	325.114	1975.05	318.586	0.34956	1.04294	281.559	2006.01	1	1	-1	12872	0	0
2	0.08333	1.21576	-1.12206	0.0258118	313.771	1481.5	280.867	0.40485	1.26005	323.051	1596.73	1	1	-1	12978	0	0
2	0.13558	1.40471	-1.31778	0.0620665	324.324	2444.58	354.869	0.50995	1.06712	317.623	2390.43	1	1	-1	12979	0	0
2	0.02312	1.31481	-1.21664	-0.0543893	542.044	3318.67	319.831	0.42101	1.15103	310.31	3253.25	1	1	-1	12980	0	0
2	0.08049	1.44391	-1.35235	-0.00507752	610.2	3037.28	288.378	0.3551	1.02279	323.728	3082.79	1	1	-1	12982	0	0
2	0.4742	1.40686	-1.35098	0.445292	797.405	5230.53	331.046	0.29693	1.03603	296.179	5116.52	1	1	-1	13102	0	0
2	1.25249	0.50707	-0.513042	1.43584	160.151	1232.14	358.527	0.42412	1.21986	285.829	1361.28	1	1	-1	13174	0	0
2	-0.94035	0.6568	-0.46345	-1.0657	404.916	2145.12	297.508	0.43937	1.08848	318.297	2181.59	1	1	-1	13197	0	0
2	-1.03142	0.79337	-0.593111	-1.18541	545.583	3159.76	311.066	0.37635	1.14242	351.266	3127.34	1	1	-1	13198	0	0
2	-0.51997	1.40454	-1.25755	-0.68032	734.541	4459.35	318.481	0.35549	1.02161	320.312	4473.19	1	1	-1	13227	0	0
2	-0.62129	1.3315	-1.17446	-0.786206	383.827	2389.75	322.525	0.32127	1.07789	298.18	2449.49	1	1	-1	13229	0	0
2	-0.82612	-0.6499	0.846504	-0.777843	283.422	1700.98	316.657	0.37573	1.06735	300.96	1708.01	1	1	-1	13544	0	0
2	-0.75703	-0.48222	0.670733	-0.719937	217.87	1835.76	375.202	0.37026	1.14678	295.151	1775.21	1	1	-1	13545	0	0
2	-0.76903	1.10134	-0.928352	-0.925599	379.074	1643.44	269.135	0.30087	1.21677	317.885	1744.87	1	1	-1	13770	0	0
2	-0.60014	1.13631	-0.979162	-0.738577	1590.7	9820.51	321.165	0.33764	1.08756	324.872	9762.19	1	1	-1	13772	0	0
2	-0.73732	1.06445	-0.89398	-0.885219	573.277	3121.19	301.601	0.45837	1.07589	322.872	3174.2	1	1	-1	13773	0	0
2	0.26442	-0.5379	0.63342	0.443604	197.784	2984.75	502.128	0.11366	1.01695	329.092	2331.69	1	1	-1	13808	0	0
2	-0.71345	-0.42605	0.609982	-0.677396	344.243	2854.66	372.22	0.19222	1.1593	301.806	2780.84	1	1	-1	13938	0	0
2	-0.80192	-0.45317	0.645492	-0.774298	285.111	1781.15	323.071	0.27119	1.49616	321.177	1681.57	1	1	-1	13939	0	0
2	0.6295	-0.59736	0.660058	0.864268	601.124	4235.75	343.114	0.41959	1.05833	273.397	4080.08	1	1	-1	14212	0	0
2	0.83696	-0.55057	0.593771	1.09354	615.251	4098.87	333.627	0.2924	1.24177	301.139	3971.52	1	1	-1	14213	0	0
2	0.72612	-0.46261	0.515041	0.957345	1367.33	8925.46	330.243	0.42182	1.00801	314.416	8774.61	1	1	-1	14248	0	0
2	0.73384	-0.52087	0.573206	0.973155	668.861	4839.67	347.692	0.34962	1.08453	291.192	4687.21	1	1	-1	14249	0	0
2	-0.87929	0.65872	-0.470984	-0.996787	184.634	1630.26	384.085	0.38838	1.06391	292.597	1657.07	1	1	-1	14382	0	0
2	-0.47975	1.26929	-1.12456	-0.618367	495.222	2542.44	292.874	0.3549	1.03318	339.937	2710.57	1	1	-1	14639	0	0
2	0.43532	-1.0771	1.16262	0.70255	556.832	3745.2	335.22	0.39807	1.00426	316.709	3745.28	1	1	-1	14680	0	0
2	-1.17464	0.36598	-0.148112	-1.29576	256.353	1891.51	351.108	0.42876	1.42929	333.334	1998.66	1	1	-1	14838	0	0
2	1.2365	-0.07896	0.0806054	1.48881	974.822	5146.63	296.998	0.26922	1.1489	384.584	5314.4	1	1	-1	15015	0	0
2	0.33302	1.21388	-1.14304	0.308814	152.215	3014.5	575.219	0.26441	1.46251	252.476	2171.11	1	1	-1	15063	0	0
2	0.148	1.21904	-1.1313	0.0986531	150.524	1807.28	447.884	0.27173	1.59645	285.948	1426.31	1	1	-1	15069	0	0
2	0.32802	1.26305	-1.19226	0.297187	159.846	1497	395.563	0.33046	1.13688	283.044	1444.9	1	1	-1	15072	0	0
2	0.37352	1.10857	-1.04033	0.367453	186.521	1239.92	333.264	0.15696	1.98639	303.473	1156.17	1	1	-1	15089	0	0
2	0.44148	1.31563	-1.25579	0.419302	564.328	3681.36	330.137	0.43899	1.00503	313.238	3700.06	1	1	-1	15092	0	0
2	0.59993	1.38326	-1.33865	0.590543	215.003	2602.57	449.712	0.2712	1.09466	276.56	2035	1	1	-1	15093	0	0
2	0.90889	0.54729	-0.522206	1.04184	757.762	4320.95	308.659	0.386	1.06921	297.131	4442.73	1	1	-1	15217	0	0
2	0.70155	-0.57394	0.629791	0.943024	458.879	2828.94	320.936	0.42311	1.08516	304.006	2857.86	1	1	-1	15705	0	0
2	0.61855	-0.44714	0.509263	0.833646	678.657	3331.25	286.374	0.48118	1.1863	325.578	3365.55	1	1	-1	15707	0	0
2	0.58849	-0.53084	0.596597	0.809756	628.811	2871.7	276.226	0.37491	1.26351	328.917	2977.06	1	1	-1	15708	0	0
2	0.66448	-0.45924	0.517283	0.887129	597.885	2972.58	288.213	0.39421	1.1455	314.53	3007.76	1	1	-1	15710	0	0
2	0.73525	-0.56334	0.615993	0.979903	491.553	2253.45	276.754	0.44554	1.23004	335.96	2304.99	1	1	-1	15712	0	0
2	0.52178	-0.46834	0.539552	0.726626	590.866	2598.8	271.08	0.48724	1.11926	341.201	2662.98	1	1	-1	15713	0	0
2	0.35481	-1.12614	1.21955	0.617321	679.202	4275.23	324.291	0.31747	1.13659	330.627	4251.34	1	1	-1	15889	0	0
2	0.35545	-1.07469	1.1675	0.611805	693.534	4995.42	346.902	0.41138	1.14461	287.256	4955.59	1	1	-1	15890	0	0
2	0.27791	-1.13185	1.23237	0.530924	601.991	3476.65	310.628	0.32509	1.06685	300.587	3490.33	1	1	-1	15892	0	0
2	0.37404	-1.11502	1.20656	0.637749	542.799	2717.59	289.22	0.36126	1.24695	336.522	2769.95	1	1	-1	15893	0	0
2	0.3907	-0.94731	1.03556	0.636275	476.413	3507.58	350.725	0.27189	1.24207	340.808	3492.81	1	1	-1	15894	0	0
2	0.96904	0.50307	-0.483032	1.11532	740.5	4479.87	317.925	0.40771	1.00771	313.217	4486.57	1	1	-1	16527	0	0
2	-0.7592	-0.93249	1.12593	-0.66778	512.755	3133.26	319.521	0.28782	1.45768	353.53	3081.76	1	1	-1	16612	0	0
2	-0.80171	-0.82521	1.02142	-0.728935	412.875	7198.37	539.713	0.51626	1.04371	251.147	5392.33	1	1	-1	16613	0	0
2	0.88066	0.78992	-0.764797	0.980437	191.999	1476.28	358.418	0.40177	1.01057	273.295	1466.62	1	1	-1	16722	0	0
2	0.92354	0.75635	-0.734803	1.03307	978.407	5793.87	314.543	0.41593	1.0438	352.936	5762.61	1	1	-1	16723	0	0
2	0.89327	0.68405	-0.65897	1.00756	929.941	5680.62	319.466	0.34425	1.18097	300.946	5509.35	1	1	-1	16724	0	0
2	1.06471	0.63989	-0.630053	1.20707	447.239	3263.69	349.172	0.33867	1.16349	298.093	3076.67	1	1	-1	16725	0	0
2	-0.61278	0.80922	-0.64748	-0.713219	523.118	2890.45	303.835	0.44277	1.0902	315.262	2939.46	1	1	-1	16728	0	0
2	-0.51558	0.80718	-0.654323	-0.602892	841.635	4868.89	310.891	0.38055	1.11481	316.089	4851.78	1	1	-1	16729	0	0
2	0.22374	1.14386	-1.06226	0.193547	275.568	1682.62	319.4	0.28803	1.0623	357.807	1742.81	1	1	-1	17008	0	0
2	-0.99931	0.74162	-0.543759	-1.14277	422.796	2782.18	331.575	0.33426	1.05969	286.019	2780.53	1	1	-1	17357	0	0
2	-1.08455	0.70365	-0.497581	-1.23469	342.59	2502.31	349.332	0.34337	1.00212	291.429	2460.27	1	1	-1	17358	0	0
2	-1.17088	0.83119	-0.618551	-1.34793	352.759	1811.99	292.951	0.41258	1.07984	300.727	1845.82	1	1	-1	17359	0	0
2	-0.81563	0.70381	-0.52238	-0.93016	383.844	2557.42	333.641	0.16915	1.02691	284.719	2574.02	1	1	-1	17360	0	0
2	-1.14131	0.81497	-0.60487	-1.31248	640.195	2763.15	268.535	0.30363	1.08774	361.933	2794.67	1	1	-1	17363	0	0
2	-1.20045	0.76691	-0.550887	-1.37362	475.213	3974.97	373.833	0.41338	1.1329	313.865	3729.36	1	1	-1	17364	0	0
2	-1.14903	0.67716	-0.464905	-1.3045	516.301	2532.13	286.251	0.39907	1.13276	353.124	2606.91	1	1	-1	17365	0	0
2	0.47023	1.41742	-1.36129	0.439515	218.94	4314.67	573.808	0.36927	1.1505	222.254	3133.65	1	1	-1	17555	0	0
2	0.39842	1.38182	-1.31873	0.362508	691.318	4206.57	318.846	0.36299	1.17479	307.067	4219.32	1	1	-1	17557	0	0
2	-0.71403	-0.68918	0.875927	-0.646137	550.773	3309.23	316.835	0.40526	1.10644	299.248	3283.79	1	1	-1	17629	0	0
2	-0.59514	-0.62446	0.799636	-0.519345	442.879	2458.87	304.565	0.43432	1.18553	323.819	2475.53	1	1	-1	17630	0	0
2	0.71871	1.15688	-1.12078	0.752519	395.51	3578.43	388.797	0.34445	1.54333	334.392	3434.19	1	1	-1	17845	0	0
2	0.92384	0.78807	-0.766883	1.02956	813.556	5122.03	324.327	0.35042	1.10871	319.946	5100.34	1	1	-1	17847	0	0
2	0.76415	0.45239	-0.413049	0.88943	421.49	1964.43	279.048	0.34226	1.16544	315.679	2004.02	1	1	-1	17848	0	0
2	0.81511	0.60727	-0.574223	0.928356	1067.14	5531.2	294.276	0.29647	1.06281	293.833	5472.19	1	1	-1	17882	0	0
2	0.77379	0.63507	-0.59853	0.878189	687.625	4805.84	341.715	0.27252	1.07377	297.93	4711.75	1	1	-1	17883	0	0
2	-0.04018	-1.20683	1.33728	0.179783	258.578	1298.96	289.706	0.38372	1.33769	304.978	1326.54	1	1	-1	17897	0	0
2	0.01772	-1.06061	1.18421	0.22762	306.434	1702.36	304.658	0.40944	1.00922	313.905	1713.37	1	1	-1	17898	0	0
2	0.08302	-1.13185	1.25023	0.310212	616.461	3425.66	304.701	0.2892	1.05147	303.089	3499.78	1	1	-1	17900	0	0
2	-0.05269	-1.15034	1.28134	0.158764	218.748	1297.53	314.806	0.47608	1.45588	310.992	1355.19	1	1	-1	17902	0	0
2	-0.54814	0.88529	-0.73027	-0.649241	383.988	2443.87	326.089	0.45591	1.16866	297.566	2518.85	1	1	-1	18010	0	0
2	-1.36192	0.25374	-0.0175371	-1.49424	219.775	1781.24	367.983	0.19219	1.16807	309.902	1722.44	1	1	-1	18134	0	0
2	0.0591	1.38974	-1.29565	-0.0227305	616.991	4049.87	331.159	0.40097	1.07244	288.787	3993.32	1	1	-1	18272	0	0
2	0.59746	-0.5581	0.623321	0.823221	478.242	2473.63	293.967	0.34122	1.06499	302.091	2528.73	1	1	-1	18333	0	0
2	0.65053	-0.76593	0.828471	0.908531	801.378	5622.92	342.387	0.4015	1.26844	301.861	5449.49	1	1	-1	18334	0	0
2	0.61369	-0.75343	0.819215	0.865293	880.767	5339.82	318.264	0.3942	1.2109	327.104	5296.4	1	1	-1	18335	0	0
2	0.54595	-0.8701	0.943315	0.80273	977.238	4852.32	288.025	0.38688	1.17409	323.219	4880.52	1	1	-1	18337	0	0
2	0.29598	-0.9052	1.00169	0.523897	691.364	4301.95	322.43	0.28536	1.16284	300.999	4331.03	1	1	-1	18385	0	0
2	0.19731	-0.92317	1.02888	0.414333	742.072	3850.08	294.42	0.30747	1.05667	295.375	3878.63	1	1	-1	18387	0	0
2	-0.65541	-0.7828	0.965163	-0.568395	773.463	4445.03	309.865	0.30557	1.03666	331.336	4410.59	1	1	-1	18460	0	0
2	-0.75368	-0.81125	1.00291	-0.676234	712.023	3783.26	297.949	0.33958	1.12817	313.079	3850.03	1	1	-1	18462	0	0
2	-0.66633	-0.76193	0.945075	-0.583293	769.55	4150.8	300.195	0.42837	1.10615	352.82	4177.49	1	1	-1	18463	0	0
2	0.17696	-0.94339	1.05118	0.39374	291.479	2287.25	362.084	0.42791	1.04284	286.631	2235.22	1	1	-1	18503	0	0
2	0.04939	-1.0677	1.18848	0.264346	639.439	3639.93	308.391	0.36031	1.07626	314.926	3670.84	1	1	-1	18504	0	0
2	0.14946	1.34075	-1.25442	0.0855433	395.737	2661.54	335.211	0.38407	1.4895	296.266	2599.34	1	1	-1	18718	0	0
